,checking_status_A11,checking_status_A12,checking_status_A13,checking_status_A14,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,savings_status_A61,savings_status_A62,savings_status_A63,savings_status_A64,savings_status_A65,employment_A71,employment_A72,employment_A73,employment_A74,employment_A75,personal_status_A91,personal_status_A92,personal_status_A93,personal_status_A94,other_parties_A101,other_parties_A102,other_parties_A103,property_magnitude_A121,property_magnitude_A122,property_magnitude_A123,property_magnitude_A124,other_payment_plans_A141,other_payment_plans_A142,other_payment_plans_A143,housing_A151,housing_A152,housing_A153,job_A171,job_A172,job_A173,job_A174,own_telephone_A191,own_telephone_A192,foreign_worker_A201,foreign_worker_A202,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,prediction,pd_bad
634,-0.019909252308025316,0.03494692858917915,0.0003130381898699852,0.06565485106739288,-0.0005563352296303492,-7.006605854257941e-05,0.006169396993536793,0.00014682863278721924,0.01810777027196309,0.029247851055451975,0.003927101711487921,0.0,0.0004084855190012604,0.01097706565333283,0.0,-0.00012157554971054197,-0.0003053521608671872,0.0,-0.00029318010054339537,0.022112341625238514,-0.0008016556993970881,0.0004900508487480692,0.00015829706546355738,0.006442547329552326,0.0003564091901353095,0.029617791022992605,-0.0001772094869193097,0.006722203409644863,0.008555694064907584,-0.0003483407223393442,0.01563109898285802,0.004038986631780972,0.001121174488653196,0.00027516537826159036,-0.00012004777876427397,0.000661734598397743,0.01688830483540187,0.000250019021150365,0.0017577040828109603,-0.005447139602401876,-0.0019846677365421782,-0.00011680968840664718,-0.0059623622650542525,-0.0026714950591122033,-0.007810381328199583,-0.00036882115084154067,-1.3290930073708296e-05,0.0011767156310907012,0.007483026221943873,0.000646150555821805,-0.0030247235249407822,-0.006132112810919352,7.666469260584562e-05,3.020909789483994e-05,0.008913031435340599,-0.0023984322501928545,0.0009785574119996455,-0.009788389315863242,0.01261503491219628,0.005872650525552672,0.0024776957737412887,1,0.6081490969543237
727,0.06270228747077454,-0.006837467782097519,0.0002871079642500263,0.05822793336708856,-0.0005074952264840248,-8.932563825510442e-05,0.005307034767229197,0.00025744936265255093,0.022096554438849125,-0.009228380016411393,0.003459807404105959,0.0,0.0010738543442130322,-0.0415067025380472,0.0,-7.045468082651496e-05,-0.00034693965790211223,0.0,-7.066895261232276e-05,0.018994008245299482,-0.00039120831910622656,0.0006221924484634655,0.00012608974910108373,0.00428241711816554,0.00050356956977339,-0.0023588176365592515,0.00046067696075624553,0.005605251564247737,0.007069853536168011,-7.923278943053447e-05,0.01753543862932929,0.0053450624258948665,0.0005881182011216879,0.00046615719198598524,-0.00016949619515798986,0.000526704814255936,0.008410205441032303,0.0020492678766458996,-0.002780809764499281,-0.004335691559081169,0.005834498074327712,-0.000231395605369471,0.02282450445816721,0.009239491133612318,0.01777214317860853,8.256110151705798e-05,-3.9785576518625024e-06,0.0008032330122114217,0.0019864816958306618,0.001465203100196959,0.001415086351089485,0.0028088604952836247,3.743201821635012e-05,3.020909789483994e-05,0.0059396436469432955,-0.004953813137890392,0.0015082304497809674,-0.004655831859518003,0.008602139472686758,-0.0030315024674200685,0.0016887464482988434,1,0.5777084568454429
687,-0.014892344251238683,0.035111483459240846,0.0001924405154568376,0.06176939859637514,-0.000922624401137,-0.0001067763881292194,-0.0014433980225021514,-0.0007831211348820943,0.016047498830139374,0.02718278758154156,0.0033086666365124986,0.0,-0.00039000481669063445,0.009135094291327733,0.0,-7.674787077121436e-05,-0.0001441607315064175,0.0,-0.0005289376566724968,-0.036300207944796055,0.0006504968806984834,0.0004931443330133334,8.314603920553054e-05,0.006493178068158158,0.0009005213298951275,-0.003525249777449062,0.0010146971760877932,0.004363290720630175,-0.010351146945386063,-5.607724735455122e-05,-0.008849414625278768,-0.006868429697615284,0.0005158812052104622,0.00010187969965045341,-7.919401148683392e-05,0.0003954226717178244,0.013843624337787332,-0.00021973562705170479,0.002250227740232731,0.04292209671057208,-0.0019170147219119825,-0.0002229380307107931,-0.004802128998417175,-0.0035103640586930853,0.027656838291613896,0.007349706849963695,6.755322683602571e-06,-0.0002239315595215885,-0.0015680761378189345,0.001164654826534388,0.002751625724731639,0.003517617351890294,7.32506786880549e-05,5.575257528107613e-05,0.030318304943903057,-0.0055943575654237064,0.0029458327787870078,0.003768426209408062,0.004166801732999374,0.002812782959153992,0.0015353580026749114,1,0.56284446677962
495,0.07492409575137572,-0.007769694821618032,0.0002609132632096589,0.05775526620458095,-0.0006287847996281925,-0.00012309281271882355,0.0036085155948057945,0.00010654410827555694,0.024929295800757246,-0.0073271953361381745,0.00413438543171651,0.0,-0.0026057532023969544,0.010084650089142997,0.0,-7.972513878485188e-05,-0.0004817888523393776,0.0,-0.00011009926056431141,-0.033887983141412406,0.00017393759000697173,0.0005407582828775049,9.210394084220752e-05,-0.025908087540874477,0.0004088831755507272,-0.0019456290003290633,0.0010625617589266768,0.005125164019254953,0.007577295567489273,-8.264894524472765e-05,-0.008698066976103291,0.011097599291933874,-0.0005570312458348781,0.00030430268925556446,-0.00013833666511345655,0.0004442821443080902,0.009146188851191254,0.001029535032248532,0.005306326806894504,-0.0035833888726483566,-0.0016310826201879536,-0.00021114712697453797,-0.00404588794666779,-0.003386803184330347,-0.004056102075810486,-0.0002520277400617488,-3.9785576518625024e-06,0.0009846564353210852,-0.00144331292476636,0.0010187349602711038,0.003743654947484174,0.002850759218990788,5.596821312792599e-05,6.328749936074018e-05,0.007556439712670908,-0.006836795247072587,-0.0013438170843801346,-0.006519556681105314,0.009018816123762008,0.0034963452328247513,0.0016551272474316647,0,0.4762207405289122
211,-0.023119391997606726,-0.00895432617082406,4.1200671930710086e-05,-0.06389338997929371,-0.0005646303958201315,-8.162084050127305e-05,0.004142667938613159,9.272363131458405e-06,0.014025568582892447,-0.00621514538577685,0.002208401460920868,0.0,-0.0009428816618219571,-0.017472813929850874,0.0,-8.633487042970956e-05,-0.0003351788289728574,0.0,-0.0006759913873247569,-0.024550768498611434,-0.000865262605366297,0.0002168415884807473,0.00015235967621265444,-0.02048273435810188,0.00016649965695251013,-0.002835704445715237,-0.0021384675924582554,0.004559781615935208,-0.013113911126056336,-0.00016108070718473755,0.01577064028330824,0.0001718040148716682,0.0002604905363114085,-3.419243897951674e-05,-0.0001263305463362485,0.00028353338813758456,-0.010489328796425071,0.00042498764938500247,7.860900226660306e-05,-0.005622039343124925,-0.002398456331684429,-0.00032412397318694276,-0.0060707967358393945,-0.002597567541015451,-0.004712723451657439,-0.0010355930550576887,-3.5319186572451145e-05,0.0002995645058399532,0.003909074458842952,0.00028867767090559935,-0.004115044306090567,-0.0039605442923493685,3.860820143017918e-05,1.4521346311084925e-05,0.03154811932393386,-0.004198900289666198,-0.0019132458700914868,-0.006915207229722001,-0.010758928379618737,0.0020785034445725613,0.0012372941042212914,0,0.18145121173625703
635,-0.019308526392596833,-0.009989769500007241,0.00012706543056992814,-0.0645480341995426,-0.0006170263963576872,-8.74575600028038e-05,0.0025483518229702895,-0.00017110275231971173,0.01823312086070473,-0.01077376827290209,0.0023138666793147424,0.0,0.0004667941140360199,0.010771268729831718,0.0,-0.00013551772572100161,0.009528999629619648,0.0,-0.0005542875752871623,0.022312021040493166,-0.0003023173766632681,0.00033748715184628964,0.00011192158228368499,0.0025802369957455083,0.0002408627078330028,-0.002789750056290359,-0.0014734551065157574,0.0037110967236367288,-0.009865225755534083,-0.00031769559311214837,-0.005082147390639875,-0.000355630266794833,0.00045469439821317793,6.311098572041374e-05,-0.00017439186107367276,0.0003218994692724664,0.010149860682795407,-0.00204343290441102,-0.0009049371596665879,-0.005428048069807119,0.02043459113989229,-0.00014757282955542904,0.04758126992644975,-0.002184231822793663,-0.005123965342572773,-0.0003994475420404342,-5.75964295421727e-06,0.00010767804649731261,-0.0006233392708691099,4.913018925435608e-05,-0.006161080447636778,-0.006140327182615693,4.636060621123761e-05,2.617338963318616e-05,-0.011429194130305404,-0.006956579631105342,0.0013974492023498897,-0.004488103482444785,-0.00914223548254995,-0.001237693128769024,-0.0043381519491777,0,0.31193727325244425
572,-0.019900371703424753,-0.014555238308112166,0.00015550617950793822,-0.06215661869144242,-0.0007188391836098162,-0.0001183380969450809,0.0027164643299875026,2.2118864253570793e-05,0.014561966829719495,-0.01062931220372775,-0.04126032379321714,0.0,-0.000346881015557301,0.008083366929161001,0.0,-0.00014548000297509133,-0.0002542908360192087,0.0,-0.000692641591776919,-0.03402879143292012,-0.0007818811810284388,0.00019393670292629393,0.00014445514512772205,-0.024890734759537736,-0.00043596892726782243,-0.0021324848836957243,-0.002406982346865334,0.0054966403730759335,0.004952022854340612,-8.988717047031969e-05,0.016615831752724262,-0.00034131788671857064,0.00039783005391655027,-5.102149189042393e-05,-0.00012909870536532254,0.00026690561193390747,0.006628250584863053,0.0011444732424843096,-0.0004698392941827478,-0.003775453289217694,-0.0019293916364040342,-0.0002531404714682139,-0.0057537940521069685,0.0169808161066976,0.013411016436757564,-0.0006372953065874753,-3.5319186572451145e-05,0.0002950349121420004,0.0038061167806608866,-0.00024117538385326042,-0.0037821672448626487,-0.007995633885539064,7.05023202317534e-05,1.6224245191551743e-05,0.0031945584095956292,0.006650731424579135,-0.0030592764988159617,-0.006900264204314226,0.006984925800225028,0.001696411279590393,0.0012340437981947616,0,0.21614306323567667
743,0.06591724937097751,-0.007700736448241514,0.00012069969947333448,0.04805730171397954,-0.000606177356239641,0.013643682936526602,-0.0019955299979847042,0.000137133663338318,0.021437342610934138,-0.006174257698185102,0.0036088941963680556,0.0,-0.002605733091804723,0.007189285594777175,0.0,-5.992816819343716e-05,-0.0005057407112326473,0.0,5.9812870604218914e-05,-0.044032930576440775,0.00024173217549105174,-0.006146507057164854,8.731068737688474e-05,0.0037043556758453635,0.0003623545979280607,-0.002903290928516071,-0.0016609994255577477,0.004053207862634736,0.007275806945917793,-0.00010030625213403255,-0.010671888992310414,-0.0073867052076820984,0.00025733647330525853,0.000379610079980921,-0.00011925654776860028,0.00042055474637891165,-0.010107832769790548,0.00137681459950727,-1.7365116527798818e-05,-0.005457860305723443,-0.0014986591596971267,0.00739777147256973,0.02451568216725718,-0.002953349501294724,-0.004894084936386207,-0.00048694107823394006,-7.6229555997997525e-06,0.0013971218543338182,-0.0005640814126809346,0.0008759524173365207,-0.007902015589097573,-0.005118475155240958,5.596821312792599e-05,3.872359055094421e-05,0.00949876867216517,-0.005052396934806893,0.0008302088183063461,-0.006098970083003224,0.008763755545824098,0.002503635584098447,0.0015166738320112926,0,0.4442172699214135
162,-0.01911965447703551,-0.011637401923981088,9.713189487229102e-05,-0.06639148390804621,-0.0009224727658875054,-0.00017280962783843278,0.005101656817787443,-0.00023631173935427795,0.016230428600765665,-0.008523157745567006,0.002708835331341106,0.0,-0.0002331765076087322,0.007384846161585301,0.002623359456192702,-0.0001100116822635755,-0.0003848851010843646,0.0,-0.0004782642031204887,-0.029433503876662145,-0.00018857942188333255,-0.004664205730696267,9.127649864240083e-05,0.002585168446348689,0.00012262108255526983,-0.004000723783756257,-0.0015738580246761557,-0.017489578689501285,0.006388900958227168,-0.00010130219860002399,-0.007933224845619407,-0.0014955712828668766,4.7539391234749926e-05,-1.3596428325399756e-05,-0.00014621432172134518,0.00028150347206974403,0.008319154243818048,-0.0008113468431383808,0.00016943649681707028,-0.006156832142587518,-0.0025961411198659333,-0.00029375621375947957,-0.007345799837439699,-0.0032398017363448163,-0.004917404137922858,-0.0007683278272452299,-9.024082828545943e-06,0.00021415458153569488,-0.002356203315703169,8.326869656229973e-05,-0.006080139783553023,-0.006022082989293267,5.717000167351216e-05,2.617338963318616e-05,-0.007999491019008929,-0.00548419913012367,0.0018605559884417745,0.0020982609726888767,-0.006845415991210757,-0.002109799168174504,0.001001156673191872,0,0.1705290119830636
91,0.0573419724874293,-0.009097666767320333,0.00017191161794471554,0.05785384875074669,-0.00069653854072385,-8.311940066050738e-05,-0.003539728765954351,-2.3982943275768775e-05,-0.04682358521706192,-0.00963681716026258,-0.03584460857840895,0.0,0.0007928624498708814,0.009801399189368567,0.0,-4.3405622127465906e-05,-0.0005977816899394384,0.0,-0.00037542891117482214,0.022467099977720863,3.0825985995761584e-05,0.0003353894314932404,8.021288263989845e-05,0.002755498584065208,0.0002642226000170922,-0.0029981938566561437,0.002333853164191169,0.0024139281389216195,-0.008084508056990672,-0.00034205561867565846,-0.008135665598492778,-0.002754576426532367,0.0005647069208953325,0.00027379799757909495,-0.00011305885360343381,0.00044218000199180096,-0.010441875060259918,0.0006794540142072946,-0.0007407384264479333,-0.005509610217104637,-0.002046660841078847,-0.00044469555592513643,-0.006940432388673799,-0.003168309041448083,-0.008032757175697043,-0.0003613691404098063,-7.261359132826328e-07,0.0017371552294207504,0.00037236913889501013,0.0009099713728937787,0.0019444197278426145,0.0017433252428781998,7.081705029122531e-05,5.575257528107613e-05,-0.011487543817074765,-0.00798054090806545,0.0020733342383573473,0.0016125003866090991,-0.009794105773225965,0.0033126882133001343,0.001336222993577394,0,0.3289537987644284
869,0.06552717559288794,-0.009836756684253488,0.0003100647278370161,0.068578379222472,-0.0007728441585641121,-0.0001300201952108182,0.002399074666118395,0.00017689357395283878,0.024332298816752883,-0.011241399394848486,0.0033620941592016605,0.0,-0.006990669836823144,0.014717889480857593,0.0,-5.1654493436217305e-05,-0.0003623691216489533,0.0,-0.0004152383022301365,0.02233594433239432,-0.0004281063301641552,0.000560590855893679,0.0001485539859640994,0.003563482032677712,0.0005571655857056613,-0.002197874191842857,0.0009535247360872745,0.005150545866563334,-0.017070009047538404,-0.0001582015118765412,0.016412461502732185,0.003596526340015771,0.0006211906593671301,0.0004166275752140791,-0.00012609082070412115,0.0005455219723808114,0.011758082689511866,-0.007391961136836472,-0.0012509417719047634,-0.0040037361872964534,-0.001196706364498823,-0.00029471176232618744,-0.004941579769310919,0.01660551176079025,0.02138675818164302,-0.00013806423998175888,6.966966175241396e-06,0.001144012463191757,-0.00015776769806507217,0.0013471937526810507,0.0029053105793900615,0.0037024193751904024,4.743604680697899e-05,6.669329595752061e-05,-0.01331360003356167,-0.0008257120980397303,0.0021563568833835233,-0.005096182738379866,0.009039931840397912,0.0024365878597473055,0.0014645259776989406,1,0.5712637594537605
141,-0.017975869164856703,0.03512835281318985,0.0002277114274329506,0.06759256171430024,-0.0005922242089582141,-8.068682975135743e-05,0.004238525553064392,0.00023955524411576335,0.017848640341253486,-0.004444530618293356,0.0038397536944103196,0.0,0.000312121800143359,-0.02201013898201495,0.0,-8.167125168256461e-05,-0.00032831303833518176,0.0,-0.0002123137172202405,0.018773914076828078,-0.0007902850938990014,0.0004953876794024836,0.00012529176994576118,0.007747683143334143,0.0006818025195389055,0.03220321285905811,-0.0005863969874008035,0.004184037281170276,0.008337963107433097,-0.0003285410856187809,0.012413999556638373,0.0011470229539736465,0.0008781138520134845,0.0002764252825727453,-0.00015434622822795062,0.0005659325225860812,0.014619220818194662,0.0012593620224834012,0.0007019548679272703,0.05846786258780412,-0.0006946394585247617,-0.00020408305230375844,-0.004063168464490445,-0.0025494582168539637,-0.0032524349603318113,8.149704612151254e-05,-9.875191608443857e-08,0.000564710938688222,0.008861028430956139,-0.0007911436842186958,-0.001522532367994245,-0.004587049358015065,9.383402903040405e-05,1.6403876506956295e-05,0.03503524831140567,0.003288746244925278,0.0013556296381011634,0.0029004696961055744,0.0044890886039320324,0.004904273553393068,0.0024736157096867826,1,0.6424431941719584
238,-0.019866102040659826,-0.014184621448976031,5.661822993715759e-05,-0.07306392408655484,-0.0007133579561195802,-0.00010996762081049383,-0.005881475628702901,-8.521297088009305e-05,-0.04052709534490532,-0.007703954003673062,0.0022663938637560934,0.0,-0.0003197265498965862,-0.028216117807317004,0.0,-0.000101796806557104,-0.0005361532223469112,0.0,-0.000513854540331522,0.00929418323932623,-0.0007603353686863556,0.0003861704686460143,0.00010110266577612493,0.0018260406306308142,5.999495544529054e-05,-0.0037257375576155026,0.0019395079644709766,0.003088615708584257,0.00541017151570486,-0.00023539767091278917,0.012427316603607323,0.0005282267670736474,9.863173669145908e-05,-3.358036483405158e-05,-0.00013927237712778152,0.0003053863531386014,0.0064195366019066565,0.0014501844596907175,0.001394735161702556,-0.005578020545517575,-0.002764315095046186,-0.0005962001490115654,-0.007064369130021077,-0.003284029103615467,-0.006645762998359715,-0.0012775511228392134,1.6931281425058842e-06,0.0002001788310917618,-0.0027664967533291927,-5.51203805480327e-05,0.0010379579297932651,0.0019388679292478628,4.086555796675384e-05,1.9361795857548713e-05,-0.011891594174849161,-0.005869674357127224,0.0018007924251014628,0.004744553286545852,-0.005473312495651044,-0.0047378163828216205,0.0010233907840847677,0,0.1544606989251979
368,0.07101105685269431,-0.00868299171621402,0.0003303451019928616,0.06731634408446098,-0.0007453490410989617,-9.095959452679381e-05,0.003617275519300165,8.995976051664911e-05,0.026441509934584245,-0.007985751294181682,0.0035441793807331123,0.0,0.000797624228935092,0.012262719942409604,0.0,-4.9384617304895074e-05,-0.0004647515118995216,0.0,-0.0004952293541282415,0.027167959203184183,0.00015015742897958262,0.0005784611356648384,0.00012781737012119266,0.0038568184498399207,0.0004898509167105658,-0.0029408047053948393,0.001967917818255955,0.005182425412385783,-0.01399012323048737,-0.0002457222051452845,-0.006857184777381917,-0.0014153980950959522,0.0005854527127667098,0.0004920750487872283,-0.00014123768167337403,0.0005298435266013257,0.011040990221363244,0.0016572136967806727,0.004561578419370562,-0.004936290754394577,-0.002136490498378407,-0.00023258306879142765,-0.005901265076172422,-0.0029693009502807398,-0.0067244817577011414,-2.428255585982697e-05,-3.661793452920392e-06,0.001125730867679522,-0.000813716652128278,0.0006125393382171751,0.0015799605364918534,0.002205279138679543,4.866732793743722e-05,7.009909313637763e-05,0.03832656901666269,-0.005286937154796761,0.0010701729461834474,0.003660646657099278,-0.0072244200805835134,0.004206118747970322,-0.014334416337242147,1,0.5533347889058418
461,0.06864008024125724,-0.0069312567022825535,0.00030147282894176896,0.06549325947557008,-0.0006363844284351216,-0.00010428909052279778,0.002499640001224179,-3.4129231025872286e-05,0.026510450959467562,0.028832091019767178,0.0036583172527025454,0.0,0.002023967456516402,0.011116379454547314,0.0,-4.780122835654765e-05,-0.00045316316824028035,0.0,-0.00024642213918923516,0.028671818590746623,7.193217494204874e-05,0.0004255722482048441,0.0001210381992495968,0.004441100731000915,0.00033136653270048554,0.027615685714881693,0.0026848349388092175,0.0049002669104083905,0.006810787607601014,-0.00022763266155379825,-0.007909261232343852,-0.004332278718229645,0.0009501252716290765,0.00046062887777225113,-0.00010281777213094756,0.0005593132085050457,-0.019623000289047923,0.0008131076899189793,-0.0025444173523828796,-0.004356713388715434,-0.0018196406708739232,-0.0002665555035491707,-0.006160201833426982,-0.0026720641221982078,-0.00481620302045485,0.0002496579141370603,-8.29746131785214e-07,0.0016042234555970936,0.0025514187162661984,0.001181298096998944,0.002632672358849959,0.0018057669751124195,0.00011436859087552875,8.712807786650956e-05,-0.0050179130385731695,-0.0035157555785372096,-0.002096163348605842,0.001759911856843246,-0.006269944026935263,0.0036881870190518386,0.002844988304696017,1,0.5775901822328714
835,0.06185037156343242,-0.006631329853553325,0.00027516791538801044,0.059031877544721285,0.011441523013927509,-5.196700629312545e-05,-0.0036764609722376917,0.00015209621165922726,0.029608292586244714,0.03485921583306663,0.003923695899793529,0.0,0.001305250061896004,0.013220457420620732,0.0,-5.629867227980867e-05,-0.00037292888417141514,0.0,2.0945722208125518e-05,0.027457864864854856,0.00024127023862092757,0.0006377188474652939,0.00011190981927029497,0.0041243649552461644,0.000453688112393138,-0.0021434957384553854,-0.004810101124303401,0.0046574835970204734,0.0038302960505552618,-0.0001407619917881675,-0.005554201198069677,-0.0033276249608388754,0.0006884286389686168,0.0004293001472615288,-0.00012050450692186132,0.000504672699898947,0.012289826919432017,0.001410451990814181,0.004275951402578357,-0.0038728565609835643,0.014892307472691754,-0.00017607076159038116,0.032037581153290376,-0.002339344915708352,-0.0058970315538317665,-0.0001317150887552998,3.581156488507986e-07,0.00020686637531980523,0.0014602745296542706,0.0009260385444758867,0.00356931799560698,0.002966856916159486,4.9044676998164505e-05,7.009909313637763e-05,-0.006188332111737509,-0.0017877295206108102,0.0006775575491519703,-0.004905762403559492,-0.008629870493286944,-0.0071258187198236555,0.0011953218900453066,1,0.6182357031916544
134,-0.023257702156552113,-0.010386338486887326,6.125240548499278e-05,-0.06855972452903188,-0.0006125052882998716,-0.00010636771796271205,0.005432634015742224,1.8084260482282843e-05,0.015119016313583415,-0.006197072760478477,0.0026014283347831225,0.0,-0.0007745791768502386,-0.015999129078315945,0.0,-8.670587500091643e-05,-0.00036118227973929606,0.0,-0.0006667593235033564,-0.027875247491119807,0.004622907682060032,0.00039914781897095966,0.00015392217705084476,0.003997201571810365,0.00017238979788089637,-0.003359050892468076,-0.00258585709791987,-0.016296112494947012,0.005811541445937109,-0.00013379092284594664,0.015558484567618507,4.1114808827842355e-05,0.00010186481595155782,2.038152888417244e-05,-0.00013259272556751967,0.0002868487279920373,-0.007692823938618858,0.001140004809367383,0.0010938607147727452,-0.005979157253404992,-0.002069935229701514,-0.00025632947115809655,-0.006079777059730986,-0.0025267699524192722,-0.0042535342086193854,-0.0008709695070865564,-8.473843627143651e-06,0.0010877934984455352,-0.0010949246299787774,0.0001825430945609696,-0.0025210278916893004,-0.004078328726259315,4.7678850933152717e-05,1.3499607157427817e-05,0.04185007645040059,0.023401390513990917,-0.00104591752131455,-0.0069982018296832395,0.014506686382492261,0.0007905054189450312,0.0018787755926587123,0,0.2688463131219308
588,0.07322579372312248,-0.006932805694959825,0.00021185007821259206,0.06366626375271153,-0.0007086068802891532,-9.816017583943903e-05,0.0024399609036663606,2.4501564912497997e-05,0.023838903757168736,-0.006075571911524093,0.0037796358674313524,0.0,0.001581723833023716,0.00918671579684542,0.002057011793367565,-4.3292008922435346e-05,-0.0007135719881625846,0.0,-0.0002509646701219026,0.019767474808545557,-0.00010145911262952722,0.0005447692858433584,0.00012320668349275366,0.0033003886061624146,0.00039888880579383115,-0.003493886668002233,-0.00253132451834972,0.004862684199151772,0.009166848719432892,-0.00027842912182677535,-0.009339429005558486,0.00805310797747552,-0.006500658133800244,0.0006255130553472554,-0.00011309209541650489,0.0006031980473198928,-0.015197640054539078,0.0019546515523870766,-0.002381859225297376,-0.005580670141716837,-0.0007983700074692024,-0.0002636610501212999,-0.005856515373052389,-0.002257824110456568,-0.004728205492692723,4.5825487140973565e-05,-3.267531399615109e-05,-0.0039047972554453734,0.0003718563120582985,0.001275141555852315,-0.0045989112804454635,-0.004745659616428383,6.0747090537915936e-05,3.1911996775306764e-05,0.008895922426763719,-0.003357116730585403,0.001713814428931073,0.0024158573708609765,-0.008743690839564807,0.004210838978224274,0.0023826206428384468,1,0.502510943249874
815,-0.015185903638994205,0.03289637219209908,0.00032349625760616616,0.06774667063438301,-0.00047002039515064097,-6.977783283218742e-05,-0.0021235668099416215,-0.001617591738304327,0.02173862397279663,0.03057159611775205,0.0038629699253942816,0.0,0.0007405612530783401,0.013579620350819823,0.0,-8.117133169434965e-05,-0.0001343971714231884,0.0,-0.0004913377149568987,0.020010023673216894,-0.0004687219763764006,0.0005025941243548004,0.00014125122302175442,0.005781554851032524,0.00039125343744672136,-0.0022049127227364807,-0.0008335670069391199,0.006177782181621297,0.004874429807464367,-0.00019762138661462813,0.01895830422929066,0.005040892513052313,0.0006743477847339818,0.00021030243740824517,-8.55220494850073e-05,0.0005697038971993607,0.013579376910292922,0.0023103999382601613,0.0019916702810405694,-0.004066303560430242,-0.0013617528109898557,-0.00013970026280730964,-0.005248846885260719,0.020406034155876114,0.030828140902922314,2.1573730009549763e-05,8.872990147210657e-06,0.0012055937477452971,-0.00048388824164248946,0.0012295150893260143,0.0024471268654633603,0.004427203709969945,4.670595830248203e-05,6.328749936074018e-05,0.033255172505687366,0.01944259174299077,-0.002251289428363634,0.006478076579205663,-0.010254041854541356,0.004512062386584148,0.0024364755336227974,1,0.6830344589891305
653,-0.018583186432715594,0.02944328712499555,0.00018303527192983893,0.0532924046755943,-0.0007478932852245635,-6.829536869190633e-05,-0.003753352061730766,-0.00012055301112923189,0.017058874074791675,0.027313766903989744,0.003413668548564601,0.0,-0.001186753339943607,0.006330918554513118,0.0,-0.00011721129238139838,-0.0002498571813339368,0.0,-0.000718310095508059,-0.043527382858565035,0.003566912595379108,0.0003761413335632824,9.11452046057093e-05,0.005578665943094165,0.00046470221583149395,-0.0036377205090320787,-0.00028084757479518885,0.004945165536346394,-0.007822449881086869,-0.00015924315084703267,-0.007224075147369149,-0.003168666070537256,0.000337178642876097,6.163465484860354e-05,-9.574090261594393e-05,0.0003746968030463904,0.01278243201107216,-0.0009042889102238405,-0.002222238675931294,-0.006115060254596755,-0.0024736443443543975,-0.0002105138951446861,-0.004297070380453079,-0.005080235770474246,-0.0075192814345791704,-0.0006732610706967534,3.3225200604647397e-06,0.0011588584139099111,0.006922174269166134,0.0022463244850769114,-0.005433010953311168,-0.005621888854866483,4.382111699669622e-05,3.1230836975737474e-05,0.025650545377739035,0.019752017926039117,-0.0008888052615930065,-0.007508050264541453,-0.009109288995950919,-0.0032053953047034155,0.0015358049272253993,0,0.4215573224756372
868,-0.02009514581050098,-0.009861605485002655,0.00012782212850652287,-0.06533335696205995,-0.0007662656543107005,-0.0001237508976191748,0.0062510553008542045,-0.00013175703807064565,0.017399798244123302,-0.008088901023211293,0.002784424368692271,0.0,-0.0008296017858810956,0.008704051372101276,0.0,-0.00010190473054535687,-0.00030579050333471967,0.0,0.008701707972904841,-0.029364193488254385,-4.441682758624665e-06,0.0003311307738476899,8.702869447006378e-05,-0.024494363494886782,0.00015608979185344652,-0.0033327170136726635,-0.0012327465922135161,0.004184190848591242,-0.00902398098586673,-7.763302040984854e-05,-0.006635393958258646,-0.001716338211767834,0.00019745127028727438,-1.150615091319196e-05,-0.00015239523956552147,0.00026311731038731524,0.009333331515708778,0.0005768263144454978,0.00043594087812380165,-0.004430292954111792,-0.0029161475125147264,-0.00035073469392955304,-0.0061185974406180324,-0.004337032110997825,-0.00632640608233487,-0.0008422429058191483,-9.009070345200598e-07,0.0012041275470801337,-0.0014027317977706843,0.00035762407307629476,0.0020162835467817785,0.0010803543241127045,4.329918636358343e-05,3.2448489801026884e-05,0.031341659424288085,0.018650680563414426,0.0003609045960502044,0.004176010438586672,-0.0064060355621040795,-0.001826005442871974,0.0013344589904681924,0,0.25481306817692784
